TestName,Tool,Group,Pass,ExitCode,Tags,InputBytes,AllowedTimeout,TimeUser,TimeSystem,TimeWall,RamUsageMiB
regress-vlg_pr1589497_iv,tree_sitter_verilog,imported,False,1,ivtest,348,30,0.0052,0.0,0.005174,13.289
regress-vlg_pr2580730_iv,tree_sitter_verilog,imported,False,1,ivtest,1423,30,0.005312,0.0,0.004212,13.258
regress-vlg_urand_r3_iv,tree_sitter_verilog,imported,True,0,ivtest,203,30,0.004308,0.0,0.003802,13.27
regress-vlg_time3_iv,tree_sitter_verilog,imported,True,0,ivtest,1361,30,0.004149,0.0,0.003039,13.262
regress-vlg_always313B2_iv,tree_sitter_verilog,imported,True,0,ivtest,1453,30,0.004567,0.0,0.018785,13.148
regress-sv_sv_packed_port2_iv,tree_sitter_verilog,imported,False,1,ivtest,651,30,0.001519,0.003987,0.005474,13.148
regress-sv_module_nonansi_enum1_iv,tree_sitter_verilog,imported,True,0,ivtest,391,30,0.001452,0.002969,0.003286,13.18
regress-vlg_pr3022502_iv,tree_sitter_verilog,imported,True,0,ivtest,1023,30,0.004722,0.0,0.004585,13.219
regress-vlg_function311F_iv,tree_sitter_verilog,imported,True,0,ivtest,1845,30,0.004342,0.0,0.003442,13.305
regress-sv_enum_base_fail_range1_iv,tree_sitter_verilog,imported,False,0,ivtest,304,30,0.002956,0.001481,0.003192,13.168
regress-vlg_pr699b_iv,tree_sitter_verilog,imported,True,0,ivtest,551,30,0.004808,0.0,0.005531,13.27
regress-vlg_pr1794362_iv,tree_sitter_verilog,imported,True,0,ivtest,906,30,0.001423,0.003288,0.007173,13.242
regress-vlg_always315B_iv,tree_sitter_verilog,imported,True,0,ivtest,1319,30,0.004829,0.0,0.004572,13.148
regress-sv_br_gh386b_iv,tree_sitter_verilog,imported,False,1,ivtest,337,30,0.004355,0.0,0.003097,13.23
regress-vlg_zero_repl_iv,tree_sitter_verilog,imported,True,0,ivtest,724,30,0.001226,0.003383,0.003626,13.285
regress-sv_module_nonansi_parray1_iv,tree_sitter_verilog,imported,True,0,ivtest,406,30,0.0,0.004789,0.004783,13.098
regress-sv_br_gh175_iv,tree_sitter_verilog,imported,True,0,ivtest,2390,30,0.005579,0.0,0.013974,13.34
regress-vlg_sdw_param2_iv,tree_sitter_verilog,imported,True,0,ivtest,1409,30,0.001471,0.003102,0.004601,13.34
regress-sv_bitp1_iv,tree_sitter_verilog,imported,True,0,ivtest,714,30,0.00463,0.0,0.010443,13.219
regress-sv_sv_class_compat2_iv,tree_sitter_verilog,imported,False,1,ivtest,480,30,0.00139,0.002874,0.003053,13.32
regress-vlg_tern6_iv,tree_sitter_verilog,imported,True,0,ivtest,1487,30,0.004369,0.0,0.003231,13.195
regress-vlg_ga_xnor_iv,tree_sitter_verilog,imported,True,0,ivtest,1660,30,0.004622,0.0,0.003407,13.152
regress-vlg_fork319B_iv,tree_sitter_verilog,imported,True,0,ivtest,1849,30,0.004755,0.0,0.004697,13.23
regress-vlg_fork1_iv,tree_sitter_verilog,imported,True,0,ivtest,1361,30,0.004649,0.0,0.003428,13.168
regress-vlg_pr820_iv,tree_sitter_verilog,imported,False,1,ivtest,1277,30,0.005444,0.0,0.01041,13.254
regress-vlg_pr1682887_iv,tree_sitter_verilog,imported,False,1,ivtest,136,30,0.004289,0.0,0.004327,13.316
regress-vlg_parameter_1bit_iv,tree_sitter_verilog,imported,False,1,ivtest,527,30,0.001498,0.003328,0.003559,13.27
regress-vlg_cmos_iv,tree_sitter_verilog,imported,False,1,ivtest,985,30,0.005064,0.0,0.003938,13.148
regress-vlg_module_nonansi_vec_fail3_iv,tree_sitter_verilog,imported,False,0,ivtest,289,30,0.004356,0.0,0.003237,13.293
regress-sv_wild_cmp_var_iv,tree_sitter_verilog,imported,True,0,ivtest,3992,30,0.005354,0.001512,0.016593,13.328
regress-vlg_assign32A_iv,tree_sitter_verilog,imported,True,0,ivtest,1958,30,0.001113,0.003184,0.004541,13.207
regress-vlg_tri1_iv,tree_sitter_verilog,imported,True,0,ivtest,1598,30,0.001474,0.003257,0.003526,13.16
regress-vlg_pr1449749a_iv,tree_sitter_verilog,imported,True,0,ivtest,799,30,0.0,0.004858,0.006666,13.211
regress-vlg_pr572b_iv,tree_sitter_verilog,imported,False,1,ivtest,956,30,0.003663,0.001531,0.003874,13.121
regress-sv_sv_class16_iv,tree_sitter_verilog,imported,True,0,ivtest,1060,30,0.004993,0.0,0.022239,13.305
regress-sv_packed_dims_invalid_class_iv,tree_sitter_verilog,imported,True,1,ivtest,367,30,0.004992,0.0,0.00388,13.145
regress-vlg_vardly_iv,tree_sitter_verilog,imported,True,0,ivtest,903,30,0.004589,0.0,0.003347,13.203
regress-vlg_ldelay5_iv,tree_sitter_verilog,imported,True,0,ivtest,1347,30,0.001376,0.003308,0.003551,13.102
regress-sv_enum_compatibility_fail5_iv,tree_sitter_verilog,imported,True,1,ivtest,279,30,0.001436,0.00325,0.018974,13.164
regress-vlg_qmark3_iv,tree_sitter_verilog,imported,True,0,ivtest,1839,30,0.003518,0.001563,0.003769,13.207
regress-sv_cfunc_assign_op_vec_iv,tree_sitter_verilog,imported,False,1,ivtest,6668,30,0.013213,0.001426,0.013603,13.27
regress-vlg_lh_varindx5_iv,tree_sitter_verilog,imported,True,0,ivtest,1550,30,0.001425,0.003179,0.004517,13.219
regress-vlg_task_bypath_iv,tree_sitter_verilog,imported,False,1,ivtest,1008,30,0.004212,0.0,0.003089,13.141
regress-sv_sv_ps_function6_iv,tree_sitter_verilog,imported,True,0,ivtest,503,30,0.004029,0.0,0.002955,13.293
regress-vlg_pr1478121_iv,tree_sitter_verilog,imported,False,1,ivtest,778,30,0.001444,0.00446,0.004818,13.152
regress-vlg_br_gh632b_iv,tree_sitter_verilog,imported,False,1,ivtest,560,30,0.004127,0.001423,0.004319,13.32
regress-vlg_select_padding_iv,tree_sitter_verilog,imported,True,0,ivtest,1227,30,0.001449,0.003648,0.004642,13.086
regress-sv_enum_test2_iv,tree_sitter_verilog,imported,True,0,ivtest,186,30,0.00147,0.002952,0.007632,13.148
regress-sv_implicitport1_iv,tree_sitter_verilog,imported,True,0,ivtest,438,30,0.001395,0.003312,0.003607,13.223
regress-vlg_disp_dec2_iv,tree_sitter_verilog,imported,True,0,ivtest,941,30,0.003794,0.0,0.002615,13.301
regress-vlg_sdw_function4_iv,tree_sitter_verilog,imported,True,0,ivtest,1361,30,0.0,0.004714,0.003921,13.137
regress-vlg_check_constant_6_iv,tree_sitter_verilog,imported,True,1,ivtest,264,30,0.001524,0.004079,0.005593,13.273
regress-vlg_pr2909386b_iv,tree_sitter_verilog,imported,True,0,ivtest,6461,30,0.001405,0.005912,0.008165,13.16
regress-sv_sv_ap_struct_fail2_iv,tree_sitter_verilog,imported,False,0,ivtest,329,30,0.002863,0.001508,0.003007,13.094
regress-sv_sv_darray_oob_string_iv,tree_sitter_verilog,imported,True,0,ivtest,322,30,0.001423,0.002862,0.003047,13.258
regress-sv_enum_base_time_iv,tree_sitter_verilog,imported,True,0,ivtest,278,30,0.002802,0.001492,0.002944,13.211
regress-vlg_pr1755593_iv,tree_sitter_verilog,imported,True,0,ivtest,1388,30,0.00333,0.001555,0.004604,13.102
regress-vlg_br_ml20150315_iv,tree_sitter_verilog,imported,True,0,ivtest,344,30,0.001304,0.002846,0.003029,13.164
regress-sv_localparam_query_iv,tree_sitter_verilog,imported,True,0,ivtest,1587,30,0.003318,0.001507,0.009566,13.188
regress-sv_sv_string2_iv,tree_sitter_verilog,imported,True,0,ivtest,1652,30,0.001435,0.003706,0.00439,13.172
regress-vlg_array_lval_select5_iv,tree_sitter_verilog,imported,False,1,ivtest,1523,30,0.0,0.005946,0.004951,13.301
regress-vlg_sdf5_iv,tree_sitter_verilog,imported,False,1,ivtest,529,30,0.00183,0.003503,0.003864,13.242
regress-vlg_nb_ec_concat_iv,tree_sitter_verilog,imported,False,1,ivtest,2008,30,0.012374,0.0,0.011111,13.641
regress-vlg_br_gh99l_iv,tree_sitter_verilog,imported,True,0,ivtest,269,30,0.004654,0.0,0.003492,13.18
regress-vlg_pr1403406a_iv,tree_sitter_verilog,imported,True,0,ivtest,297,30,0.001529,0.003026,0.006724,13.148
regress-vlg_pr2937417_iv,tree_sitter_verilog,imported,True,0,ivtest,1520,30,0.005202,0.0,0.003963,13.141
regress-sv_sv_type_param4_iv,tree_sitter_verilog,imported,False,1,ivtest,504,30,0.004364,0.0,0.003434,13.156
regress-vlg_br_gh1174b_iv,tree_sitter_verilog,imported,False,0,ivtest,240,30,0.001533,0.003001,0.004689,13.227
regress-vlg_vcddup_iv,tree_sitter_verilog,imported,False,1,ivtest,1198,30,0.005571,0.0,0.004305,13.113
regress-synth_basicexpr2_iv,tree_sitter_verilog,imported,True,0,ivtest,1439,30,0.001519,0.003589,0.004849,13.238
regress-vlg_pr2181249_iv,tree_sitter_verilog,imported,True,0,ivtest,208,30,0.004184,0.0,0.002927,13.285
regress-vlg_pr1988302b_iv,tree_sitter_verilog,imported,False,0,ivtest,712,30,0.005158,0.0,0.003852,13.223
regress-vlg_automatic_task2_iv,tree_sitter_verilog,imported,False,1,ivtest,602,30,0.004176,0.001462,0.004385,13.18
regress-sv_sv_typedef_array_base4_iv,tree_sitter_verilog,imported,False,1,ivtest,475,30,0.001494,0.003311,0.00358,13.324
regress-vlg_pr1876798_iv,tree_sitter_verilog,imported,True,0,ivtest,517,30,0.004452,0.0,0.00336,13.18
regress-vlg_vector_iv,tree_sitter_verilog,imported,True,0,ivtest,1661,30,0.001406,0.003029,0.003433,13.289
regress-vlg_pr2306259_iv,tree_sitter_verilog,imported,True,0,ivtest,187,30,0.004435,0.0,0.004577,13.211
regress-vlg_readmemh1a_iv,tree_sitter_verilog,imported,True,0,ivtest,1412,30,0.0,0.004438,0.003214,13.281
regress-sv_func_empty_arg_fail4_iv,tree_sitter_verilog,imported,True,1,ivtest,355,30,0.004344,0.0,0.003206,13.277
regress-vlg_pr2208681_iv,tree_sitter_verilog,imported,True,0,ivtest,200,30,0.001445,0.00277,0.002916,13.152
regress-vlg_pr2951657_iv,tree_sitter_verilog,imported,True,0,ivtest,530,30,0.004683,0.0,0.004514,13.219
regress-vlg_task_omemw3_iv,tree_sitter_verilog,imported,False,1,ivtest,1159,30,0.001308,0.003786,0.016789,13.211
regress-vlg_br1000_iv,tree_sitter_verilog,imported,False,1,ivtest,479,30,0.004826,0.0,0.009797,13.277
regress-vlg_br955_iv,tree_sitter_verilog,imported,True,0,ivtest,2265,30,0.00373,0.002368,0.004982,14.777
regress-vlg_wireadd1_iv,tree_sitter_verilog,imported,True,0,ivtest,1494,30,0.003984,0.0,0.002833,13.266
regress-sv_pr3534333_iv,tree_sitter_verilog,imported,True,0,ivtest,448,30,0.001621,0.003063,0.003334,13.285
regress-vlg_module_port_range_mismatch_iv,tree_sitter_verilog,imported,False,0,ivtest,296,30,0.001485,0.003082,0.004489,13.137
regress-vlg_br_gh1237_iv,tree_sitter_verilog,imported,True,0,ivtest,998,30,0.0,0.004586,0.007161,13.191
regress-vlg_pr2593733_iv,tree_sitter_verilog,imported,True,0,ivtest,301,30,0.004513,0.0,0.003768,13.293
regress-vlg_sqrt32_iv,tree_sitter_verilog,imported,False,1,ivtest,6103,30,0.004932,0.003371,0.00693,14.41
regress-vlg_pr3437290b_iv,tree_sitter_verilog,imported,False,1,ivtest,704,30,0.001432,0.003647,0.003787,13.012
regress-vlg_br_gh162_iv,tree_sitter_verilog,imported,True,0,ivtest,184,30,0.0,0.004453,0.003079,13.172
regress-sv_br_gh386c_iv,tree_sitter_verilog,imported,False,0,ivtest,110,30,0.001509,0.002938,0.003282,13.156
regress-vlg_function5_iv,tree_sitter_verilog,imported,True,0,ivtest,768,30,0.001579,0.003787,0.004001,13.219
regress-sv_sshortint_test_iv,tree_sitter_verilog,imported,False,1,ivtest,11560,30,0.01207,0.0,0.010832,14.238
regress-vlg_wildsense2_iv,tree_sitter_verilog,imported,True,0,ivtest,1039,30,0.001528,0.003717,0.005038,13.148
regress-vlg_br_gh244a_iv,tree_sitter_verilog,imported,True,0,ivtest,452,30,0.004366,0.0,0.003512,13.148
regress-sv_sv_cast_integer2_iv,tree_sitter_verilog,imported,True,0,ivtest,2286,30,0.005017,0.0,0.003843,13.258
regress-vlg_pr312_iv,tree_sitter_verilog,imported,True,0,ivtest,393,30,0.00428,0.0,0.003542,13.289
regress-sv_sv_class10_iv,tree_sitter_verilog,imported,False,1,ivtest,845,30,0.005486,0.0,0.005492,13.262
regress-sv_sv_package_implicit_var1_iv,tree_sitter_verilog,imported,True,1,ivtest,173,30,0.002823,0.001434,0.015395,13.156
regress-vlg_br930_iv,tree_sitter_verilog,imported,True,0,ivtest,713,30,0.004197,0.0,0.003132,13.184
regress-vlg_task_noop2_iv,tree_sitter_verilog,imported,True,0,ivtest,924,30,0.001468,0.003139,0.003471,13.098
regress-vlg_pr2428890b_iv,tree_sitter_verilog,imported,True,0,ivtest,1207,30,0.001405,0.003362,0.005283,13.227
regress-sv_pr3366217g_iv,tree_sitter_verilog,imported,False,0,ivtest,176,30,0.001509,0.003119,0.003291,13.273
regress-sv_br_gh388_iv,tree_sitter_verilog,imported,False,1,ivtest,637,30,0.001417,0.003947,0.017107,13.09
regress-vlg_pr2202706_iv,tree_sitter_verilog,imported,True,0,ivtest,712,30,0.00465,0.0,0.003488,13.008
regress-sv_test_tliteral_iv,tree_sitter_verilog,imported,True,0,ivtest,1805,30,0.001466,0.003914,0.004157,13.242
regress-vlg_tern9_iv,tree_sitter_verilog,imported,True,0,ivtest,1981,30,0.0,0.005177,0.00449,13.098
regress-sv_always_comb_warn_iv,tree_sitter_verilog,imported,False,1,ivtest,1437,30,0.0058,0.0,0.005842,13.449
regress-vlg_scope4_iv,tree_sitter_verilog,imported,True,0,ivtest,328,30,0.004469,0.0,0.003122,13.191
regress-sv_br_gh219_iv,tree_sitter_verilog,imported,True,0,ivtest,412,30,0.004001,0.0,0.002957,13.133
regress-sv_sv_timeunit_prec3d_iv,tree_sitter_verilog,imported,True,0,ivtest,282,30,0.004565,0.0,0.003259,13.215
regress-sv_program5b_iv,tree_sitter_verilog,imported,False,0,ivtest,241,30,0.001522,0.003208,0.00469,13.223
regress-sv_program5a_iv,tree_sitter_verilog,imported,True,1,ivtest,164,30,0.001474,0.003357,0.00361,13.207
regress-sv_sv_class_new_typed3_iv,tree_sitter_verilog,imported,True,0,ivtest,271,30,0.0,0.003853,0.002863,13.324
regress-vlg_initmod_iv,tree_sitter_verilog,imported,True,0,ivtest,2260,30,0.003792,0.001551,0.003964,13.129
regress-sv_sv_queue_function1_iv,tree_sitter_verilog,imported,False,1,ivtest,976,30,0.00148,0.003838,0.004081,13.184
regress-vlg_pr2039694_iv,tree_sitter_verilog,imported,True,0,ivtest,501,30,0.004376,0.0,0.003084,13.164
regress-sv_br_gh823b_iv,tree_sitter_verilog,imported,False,0,ivtest,150,30,0.004243,0.0,0.019397,13.188
regress-vlg_real_assign_deassign_iv,tree_sitter_verilog,imported,True,0,ivtest,1105,30,0.00472,0.0,0.003584,13.227
regress-sv_sv_ps_type1_iv,tree_sitter_verilog,imported,False,1,ivtest,526,30,0.001274,0.003352,0.003607,13.234
regress-sv_sv_class9_iv,tree_sitter_verilog,imported,False,1,ivtest,923,30,0.001506,0.004156,0.016756,13.113
regress-vlg_signed1_iv,tree_sitter_verilog,imported,True,0,ivtest,1732,30,0.004691,0.0,0.014285,13.223
regress-sv_enum_base_fail_range2_iv,tree_sitter_verilog,imported,False,0,ivtest,273,30,0.004712,0.0,0.00348,13.098
regress-vlg_signed6_iv,tree_sitter_verilog,imported,True,0,ivtest,1595,30,0.003257,0.001371,0.011163,13.18
regress-sv_sv_typedef_chained_iv,tree_sitter_verilog,imported,False,1,ivtest,844,30,0.004325,0.0,0.003107,13.168
regress-synth_if_part_no_else2_iv,tree_sitter_verilog,imported,False,1,ivtest,1944,30,0.003277,0.002125,0.005082,13.137
regress-vlg_pr3296466b_iv,tree_sitter_verilog,imported,True,0,ivtest,497,30,0.00421,0.0,0.006988,13.137
regress-vlg_signed3_iv,tree_sitter_verilog,imported,True,0,ivtest,1434,30,0.001485,0.003367,0.006431,13.055
regress-sv_sv_array_cassign_fail3_iv,tree_sitter_verilog,imported,False,0,ivtest,309,30,0.003252,0.001563,0.021729,13.285
regress-sv_sv_export_fail3_iv,tree_sitter_verilog,imported,False,0,ivtest,460,30,0.001423,0.002888,0.003104,13.238
regress-vlg_pr2395835_iv,tree_sitter_verilog,imported,False,1,ivtest,330,30,0.004827,0.0,0.003694,13.168
regress-sv_sv_export_fail5_iv,tree_sitter_verilog,imported,False,0,ivtest,616,30,0.004588,0.0,0.003348,13.277
regress-vlg_pr529_iv,tree_sitter_verilog,imported,False,1,ivtest,4553,30,0.005345,0.00416,0.008575,13.641
regress-vlg_br_gh674_iv,tree_sitter_verilog,imported,False,1,ivtest,566,30,0.001463,0.004511,0.004833,13.305
regress-vlg_pr2358848_iv,tree_sitter_verilog,imported,True,0,ivtest,2465,30,0.005317,0.0,0.005389,13.145
regress-vlg_pr3270320_iv,tree_sitter_verilog,imported,False,0,ivtest,138,30,0.001459,0.002893,0.003133,13.336
regress-vlg_pr2941939_iv,tree_sitter_verilog,imported,False,1,ivtest,679,30,0.003337,0.001458,0.011918,13.277
regress-synth_br994_iv,tree_sitter_verilog,imported,True,0,ivtest,537,30,0.004873,0.0,0.004788,13.215
regress-vlg_ptest002_iv,tree_sitter_verilog,imported,True,0,ivtest,1047,30,0.001452,0.002829,0.005723,13.16
regress-sv_sv_macro_iv,tree_sitter_verilog,imported,False,1,ivtest,667,30,0.005142,0.0,0.010005,13.27
regress-sv_program_hello2_iv,tree_sitter_verilog,imported,True,1,ivtest,217,30,0.004482,0.0,0.00458,13.234
regress-vlg_pr2270035_iv,tree_sitter_verilog,imported,True,0,ivtest,223,30,0.004304,0.0,0.003251,13.324
regress-fsv_pr3015421_iv,tree_sitter_verilog,imported,True,1,ivtest,470,30,0.00461,0.0,0.003393,13.129
regress-sv_sv_darray5_iv,tree_sitter_verilog,imported,False,1,ivtest,1130,30,0.004013,0.001605,0.004245,13.277
regress-vlg_signed_net_display_iv,tree_sitter_verilog,imported,False,1,ivtest,727,30,0.004247,0.001556,0.004443,13.113
regress-vlg_resetall2_iv,tree_sitter_verilog,imported,True,0,ivtest,238,30,0.004555,0.0,0.00439,13.254
regress-vlg_pr2202846a_iv,tree_sitter_verilog,imported,False,1,ivtest,627,30,0.0,0.005086,0.004007,13.152
regress-vlg_readmemh2_iv,tree_sitter_verilog,imported,False,1,ivtest,1688,30,0.0,0.005558,0.005443,13.285
regress-vlg_pr2172606_iv,tree_sitter_verilog,imported,True,0,ivtest,1168,30,0.001241,0.002858,0.003079,13.301
regress-sv_br1025_iv,tree_sitter_verilog,imported,True,0,ivtest,353,30,0.003237,0.001504,0.004839,13.254
regress-sv_sv_array_cassign_fail6_iv,tree_sitter_verilog,imported,False,0,ivtest,224,30,0.004082,0.0,0.003003,13.191
regress-vlg_parameter_omit_invalid3_iv,tree_sitter_verilog,imported,False,0,ivtest,238,30,0.004712,0.0,0.003467,13.262
regress-vlg_pr569_iv,tree_sitter_verilog,imported,True,0,ivtest,348,30,0.004166,0.0,0.003686,13.219
regress-vlg_pr2785294_iv,tree_sitter_verilog,imported,False,1,ivtest,896,30,0.005293,0.0,0.004155,13.172
regress-vlg_pr3197917_iv,tree_sitter_verilog,imported,True,0,ivtest,481,30,0.004571,0.0,0.003368,13.293
regress-vlg_pr1949025_iv,tree_sitter_verilog,imported,False,1,ivtest,168,30,0.004299,0.0,0.006581,13.113
regress-sv_struct_packed_uarray_fail_iv,tree_sitter_verilog,imported,False,0,ivtest,202,30,0.00296,0.001491,0.00451,13.219
regress-vlg_pr2974216b_iv,tree_sitter_verilog,imported,True,0,ivtest,1360,30,0.003999,0.0,0.002933,13.156
regress-sv_wait_fork_iv,tree_sitter_verilog,imported,False,1,ivtest,553,30,0.001409,0.003561,0.005047,13.297
regress-synth_br_gh99w_iv,tree_sitter_verilog,imported,True,0,ivtest,362,30,0.004524,0.0,0.003268,13.262
regress-vlg_pr2973532_iv,tree_sitter_verilog,imported,True,0,ivtest,281,30,0.004616,0.0,0.003556,12.969
regress-vlg_pr587_iv,tree_sitter_verilog,imported,True,0,ivtest,936,30,0.003757,0.001529,0.005082,13.168
regress-sv_function10_iv,tree_sitter_verilog,imported,False,1,ivtest,1169,30,0.004942,0.0,0.004905,13.262
regress-sv_sv_string8_iv,tree_sitter_verilog,imported,False,1,ivtest,759,30,0.001251,0.003056,0.003261,13.223
regress-sv_struct_invalid_member_iv,tree_sitter_verilog,imported,True,1,ivtest,313,30,0.001542,0.003147,0.004684,13.324
regress-vlg_case38B_iv,tree_sitter_verilog,imported,True,0,ivtest,1685,30,0.00437,0.0,0.003231,13.301
regress-sv_br936_iv,tree_sitter_verilog,imported,False,1,ivtest,362,30,0.005873,0.0,0.004481,13.223
regress-sv_sv_queue_assign2_iv,tree_sitter_verilog,imported,False,1,ivtest,786,30,0.001451,0.003843,0.005146,13.082
regress-vlg_pr508_iv,tree_sitter_verilog,imported,True,0,ivtest,379,30,0.001451,0.002777,0.015053,13.262
regress-vlg_select8_iv,tree_sitter_verilog,imported,False,1,ivtest,770,30,0.001545,0.004069,0.004316,13.125
regress-vlg_concat_zero_wid_fail_iv,tree_sitter_verilog,imported,False,0,ivtest,135,30,0.004071,0.0,0.005016,13.242
regress-vlg_pr987_iv,tree_sitter_verilog,imported,True,0,ivtest,498,30,0.001475,0.003041,0.004446,13.27
regress-synth_blocksynth3_iv,tree_sitter_verilog,imported,True,0,ivtest,1318,30,0.005116,0.0,0.003957,13.328
regress-vlg_wiresr_iv,tree_sitter_verilog,imported,True,0,ivtest,1502,30,0.003987,0.0,0.003085,13.145
regress-vlg_qmark1_iv,tree_sitter_verilog,imported,True,0,ivtest,2606,30,0.001525,0.003964,0.004174,13.184
regress-sv_sv_class_prop_shadow2_iv,tree_sitter_verilog,imported,False,1,ivtest,432,30,0.0,0.004742,0.010791,13.188
regress-sv_sv_darray_assign_fail3_iv,tree_sitter_verilog,imported,False,0,ivtest,212,30,0.001404,0.003088,0.003408,13.168
regress-vlg_integer4ge_iv,tree_sitter_verilog,imported,True,0,ivtest,1618,30,0.004302,0.0,0.003172,13.297
regress-sv_sv_class_return_iv,tree_sitter_verilog,imported,False,1,ivtest,393,30,0.005134,0.0,0.023748,13.0
regress-vlg_pr3064375_iv,tree_sitter_verilog,imported,True,0,ivtest,512,30,0.001422,0.003073,0.003307,13.281
regress-vlg_undef_lval_select3b_iv,tree_sitter_verilog,imported,False,0,ivtest,144,30,0.001471,0.003123,0.01198,13.152
regress-vlg_assign32D_iv,tree_sitter_verilog,imported,True,0,ivtest,1917,30,0.003374,0.001479,0.003871,13.293
regress-vlg_const_iv,tree_sitter_verilog,imported,True,0,ivtest,1643,30,0.004493,0.0,0.00326,13.184
regress-sv_br_gh112a_iv,tree_sitter_verilog,imported,False,1,ivtest,941,30,0.004539,0.003223,0.006647,13.234
regress-vlg_pr2823414_iv,tree_sitter_verilog,imported,True,1,ivtest,220,30,0.001312,0.003153,0.003534,13.293
regress-vlg_pr1988302_iv,tree_sitter_verilog,imported,True,0,ivtest,688,30,0.00478,0.0,0.003713,13.285
